Format Version,1.23,Take Name,5-6-SID-roll2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-05-06 08.30.54.933 AM,Capture Start Frame,172841,Total Frames in Take,51877,Total Exported Frames,51877,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone
,ID,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA,329CC9029F211F0E509D45A5468DEBA
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
9856,82.133000,-0.349823,0.544790,-0.543241,-0.033145,0.232876,0.723969
9857,82.142000,-0.324034,0.504231,-0.555705,-0.033149,0.232884,0.723931
9858,82.150000,-0.458982,0.439163,-0.495278,-0.033078,0.232918,0.723836
9859,82.158000,-0.467070,0.498110,-0.633664,-0.033049,0.232877,0.723891
9860,82.167000,-0.397958,0.515352,-0.522460,-0.033129,0.232886,0.723931
9861,82.175000,-0.365412,0.519355,-0.539723,-0.033120,0.232878,0.723944
9862,82.183000,-0.362228,0.515616,-0.554584,-0.033142,0.232887,0.723946
9863,82.192000,-0.372759,0.501558,-0.528430,-0.033155,0.232882,0.723938
9864,82.200000,-0.377236,0.510800,-0.549190,-0.033135,0.232874,0.723949
9865,82.208000,-0.365814,0.521769,-0.541571,-0.033122,0.232870,0.723951
9866,82.217000,-0.364134,0.534336,-0.532002,-0.033125,0.232879,0.723936
9867,82.225000,-0.335640,0.503660,-0.578280,-0.033146,0.232878,0.723920
9868,82.233000,-0.388901,0.508515,-0.546981,-0.033128,0.232887,0.723948
9869,82.242000,-0.430460,0.545121,-0.548298,-0.033104,0.232894,0.723925
9870,82.250000,-0.440216,0.535444,-0.548300,-0.033095,0.232899,0.723905
9871,82.258000,-0.402156,0.502996,-0.559609,-0.033097,0.232875,0.723926
9872,82.267000,-0.371097,0.508944,-0.533030,-0.033152,0.232872,0.723975
9873,82.275000,-0.362188,0.512153,-0.535234,-0.033134,0.232865,0.723955
9874,82.283000,-0.381720,0.473559,-0.560285,-0.033154,0.232877,0.723963
9875,82.292000,-0.455238,0.531762,-0.552172,-0.033119,0.232924,0.723915
9876,82.300000,-0.397242,0.545631,-0.604312,-0.033142,0.232845,0.723935
9877,82.308000,-0.350443,0.505859,-0.560517,-0.033131,0.232868,0.723947
9878,82.317000,-0.386488,0.569131,-0.536464,-0.033112,0.232859,0.723941
9879,82.325000,-0.378039,0.566832,-0.495478,-0.033085,0.232864,0.723905
9880,82.333000,-0.334212,0.531704,-0.504056,-0.033135,0.232848,0.723992
9881,82.342000,-0.317548,0.544215,-0.565990,-0.033137,0.232890,0.723925
9882,82.350000,-0.340199,0.492774,-0.508604,-0.033134,0.232859,0.723944
9883,82.358000,-0.340540,0.563211,-0.487271,-0.033165,0.232883,0.723968
9884,82.367000,-0.334297,0.509424,-0.535734,-0.033129,0.232860,0.723954
9885,82.375000,-0.355938,0.517210,-0.509923,-0.033098,0.232845,0.723953
9886,82.383000,-0.366005,0.495103,-0.560585,-0.033119,0.232885,0.723926
9887,82.392000,-0.379443,0.499059,-0.534378,-0.033148,0.232878,0.723947
9888,82.400000,-0.394791,0.505030,-0.579069,-0.033121,0.232867,0.723944
9889,82.408000,-0.445839,0.560475,-0.566031,-0.033084,0.232902,0.723927
9890,82.417000,-0.427335,0.559078,-0.550836,-0.033108,0.232897,0.723934
9891,82.425000,-0.407566,0.554454,-0.560930,-0.033108,0.232907,0.723917
9892,82.433000,-0.392701,0.500798,-0.534839,-0.033148,0.232884,0.723937
9893,82.442000,-0.462028,0.548436,-0.579094,-0.033110,0.232916,0.723909
9894,82.450000,-0.364858,0.526345,-0.550048,-0.033129,0.232857,0.723949
9895,82.458000,-0.336500,0.514103,-0.511686,-0.033133,0.232861,0.723965
9896,82.467000,-0.357628,0.529045,-0.545015,-0.033139,0.232871,0.723986
9897,82.475000,-0.346646,0.513125,-0.528883,-0.033133,0.232857,0.723965
9898,82.483000,-0.375933,0.472049,-0.571385,-0.033157,0.232877,0.723970
9899,82.492000,-0.375955,0.484510,-0.522443,-0.033149,0.232879,0.723944
9900,82.500000,-0.373218,0.492653,-0.557858,-0.033119,0.232843,0.723949
9901,82.508000,-0.310036,0.552358,-0.492500,-0.033113,0.232825,0.723979
9902,82.517000,-0.381265,0.532767,-0.536412,-0.033098,0.232870,0.723923
9903,82.525000,-0.354365,0.572768,-0.522904,-0.033105,0.232865,0.723917
9904,82.533000,-0.395893,0.509759,-0.508321,-0.033162,0.232885,0.723950
9905,82.542000,-0.368238,0.530722,-0.473598,-0.033141,0.232865,0.723998
9906,82.550000,-0.346043,0.551912,-0.529723,-0.033127,0.232874,0.723984
9907,82.558000,-0.369632,0.527050,-0.518948,-0.033135,0.232876,0.723949
9908,82.567000,-0.353853,0.496293,-0.521169,-0.033138,0.232847,0.723944
9909,82.575000,-0.358014,0.505569,-0.527474,-0.033131,0.232866,0.723960
9910,82.583000,-0.344425,0.491670,-0.534895,-0.033129,0.232855,0.723939
9911,82.592000,-0.388707,0.476786,-0.525253,-0.033133,0.232873,0.723930
9912,82.600000,-0.432947,0.487453,-0.625564,-0.033079,0.232860,0.723953
9913,82.608000,-0.393920,0.521966,-0.528256,-0.033131,0.232883,0.723939
9914,82.617000,-0.435686,0.547401,-0.557079,-0.033105,0.232912,0.723921
9915,82.625000,-0.349742,0.512481,-0.546170,-0.033128,0.232881,0.723948
9916,82.633000,-0.383942,0.481719,-0.528444,-0.033136,0.232892,0.723943
9917,82.642000,-0.443517,0.498817,-0.613631,-0.033111,0.232895,0.723926
9918,82.650000,-0.408975,0.567690,-0.556723,-0.033098,0.232892,0.723931
9919,82.658000,-0.378381,0.523495,-0.554151,-0.033121,0.232872,0.723938
9920,82.667000,-0.377052,0.527749,-0.549160,-0.033129,0.232874,0.723971
9921,82.675000,-0.367505,0.499809,-0.513352,-0.033130,0.232864,0.723954
9922,82.683000,-0.381680,0.470820,-0.587541,-0.033147,0.232864,0.723945
9923,82.692000,-0.368447,0.520955,-0.538999,-0.033127,0.232874,0.723957
9924,82.700000,-0.318418,0.565487,-0.492826,-0.033123,0.232836,0.723953
9925,82.708000,-0.344963,0.501371,-0.478881,-0.033060,0.232869,0.723884
9926,82.717000,-0.376235,0.512142,-0.510184,-0.033130,0.232873,0.723952
9927,82.725000,-0.423465,0.605306,-0.510605,-0.033075,0.232893,0.723909
9928,82.733000,-0.443681,0.536370,-0.546645,-0.033126,0.232916,0.723916
9929,82.742000,-0.437723,0.541139,-0.579853,-0.033081,0.232876,0.723959
9930,82.750000,-0.424437,0.512238,-0.591329,-0.033141,0.232868,0.723950
9931,82.758000,-0.358516,0.486277,-0.525917,-0.033117,0.232850,0.723943
9932,82.767000,-0.361576,0.491302,-0.535602,-0.033110,0.232871,0.723947
9933,82.775000,-0.365991,0.482511,-0.526980,-0.033145,0.232880,0.723952
9934,82.783000,-0.424825,0.532127,-0.591692,-0.033108,0.232897,0.723902
9935,82.792000,-0.358498,0.535976,-0.535259,-0.033115,0.232868,0.723945
9936,82.800000,-0.427062,0.558631,-0.551027,-0.033087,0.232914,0.723926
9937,82.808000,-0.366178,0.520774,-0.533421,-0.033118,0.232870,0.723944
9938,82.817000,-0.464571,0.532769,-0.555382,-0.033114,0.232939,0.723913
9939,82.825000,-0.394793,0.517896,-0.573200,-0.033119,0.232896,0.723910
9940,82.833000,-0.358964,0.517046,-0.556978,-0.033128,0.232871,0.723952
9941,82.842000,-0.351075,0.516322,-0.524833,-0.033134,0.232866,0.723963
9942,82.850000,-0.364525,0.512629,-0.537444,-0.033106,0.232874,0.723946
9943,82.858000,-0.374549,0.515541,-0.535239,-0.033119,0.232905,0.723946
9944,82.867000,-0.364772,0.521245,-0.588650,-0.033146,0.232878,0.723955
9945,82.875000,-0.368186,0.547443,-0.526788,-0.033114,0.232862,0.723945
9946,82.883000,-0.449174,0.521418,-0.565232,-0.033108,0.232914,0.723905
9947,82.892000,-0.325021,0.517558,-0.482104,-0.033128,0.232849,0.723977
9948,82.900000,-0.349102,0.542128,-0.525469,-0.033121,0.232875,0.723984
9949,82.908000,-0.359295,0.512006,-0.536110,-0.033143,0.232891,0.723961
9950,82.917000,-0.371246,0.512004,-0.532969,-0.033155,0.232896,0.723977
9951,82.925000,-0.344484,0.528039,-0.530295,-0.033103,0.232860,0.723944
9952,82.933000,-0.384437,0.485415,-0.513818,-0.033109,0.232865,0.723929
9953,82.942000,-0.355047,0.522150,-0.511726,-0.033105,0.232859,0.723961
9954,82.950000,-0.363455,0.518449,-0.543068,-0.033115,0.232878,0.723957
9955,82.958000,-0.389246,0.485308,-0.548379,-0.033140,0.232892,0.723955
9956,82.967000,-0.446438,0.548784,-0.559092,-0.033100,0.232923,0.723922
9957,82.975000,-0.359121,0.520116,-0.533881,-0.033108,0.232867,0.723957
9958,82.983000,-0.316586,0.507063,-0.540071,-0.033127,0.232862,0.723960
9959,82.992000,-0.331925,0.501552,-0.521931,-0.033125,0.232857,0.723969
9960,83.000000,-0.377269,0.479390,-0.530951,-0.033146,0.232885,0.723963
9961,83.008000,-0.359051,0.513838,-0.521449,-0.033113,0.232875,0.723948
9962,83.017000,-0.320650,0.501331,-0.548587,-0.033123,0.232849,0.723951
9963,83.025000,-0.364538,0.534393,-0.537430,-0.033127,0.232887,0.723929
9964,83.033000,-0.291957,0.560307,-0.512592,-0.033114,0.232807,0.723977
9965,83.042000,-0.384134,0.502626,-0.574443,-0.033116,0.232860,0.723957
9966,83.050000,-0.360000,0.514835,-0.491961,-0.033132,0.232870,0.723987
9967,83.058000,-0.397755,0.513469,-0.505169,-0.033141,0.232870,0.723934
9968,83.067000,-0.430207,0.524823,-0.630731,-0.033077,0.232871,0.723973
9969,83.075000,-0.380486,0.546679,-0.516543,-0.033135,0.232886,0.723960
9970,83.083000,-0.478878,0.515650,-0.599878,-0.033121,0.232929,0.723925
9971,83.092000,-0.465224,0.533530,-0.569343,-0.033083,0.232914,0.723886
9972,83.100000,-0.407774,0.465971,-0.556831,-0.033121,0.232904,0.723910
9973,83.108000,-0.353710,0.436804,-0.528662,-0.033071,0.232857,0.723915
9974,83.117000,-0.425289,0.549352,-0.554359,-0.033082,0.232917,0.723924
9975,83.125000,-0.382030,0.543179,-0.527546,-0.033098,0.232869,0.723953
9976,83.133000,-0.357231,0.506581,-0.538999,-0.033123,0.232865,0.723975
9977,83.142000,-0.367882,0.472009,-0.527540,-0.033141,0.232884,0.723965
9978,83.150000,-0.366834,0.507806,-0.541351,-0.033116,0.232856,0.723950
9979,83.158000,-0.365729,0.513588,-0.541667,-0.033113,0.232873,0.723962
9980,83.167000,-0.375736,0.538123,-0.525056,-0.033139,0.232877,0.723937
9981,83.175000,-0.372400,0.515643,-0.547764,-0.033123,0.232869,0.723963
9982,83.183000,-0.359129,0.498494,-0.559327,-0.033123,0.232880,0.723943
9983,83.192000,-0.364066,0.532695,-0.555460,-0.033095,0.232857,0.723940
9984,83.200000,-0.397309,0.448379,-0.500153,-0.033130,0.232876,0.723935
9985,83.208000,-0.397271,0.504808,-0.605590,-0.033060,0.232843,0.723948
9986,83.217000,-0.394935,0.544500,-0.510541,-0.033136,0.232867,0.723961
9987,83.225000,-0.389819,0.540792,-0.535879,-0.033140,0.232887,0.723982
9988,83.233000,-0.355815,0.542658,-0.540852,-0.033125,0.232874,0.723979
9989,83.242000,-0.391001,0.445572,-0.588475,-0.033179,0.232893,0.723957
9990,83.250000,-0.391344,0.473321,-0.581937,-0.033107,0.232855,0.723925
9991,83.258000,-0.375443,0.509184,-0.551422,-0.033125,0.232870,0.723952
9992,83.267000,-0.369750,0.510013,-0.552603,-0.033117,0.232881,0.723963
9993,83.275000,-0.372678,0.505830,-0.541751,-0.033113,0.232874,0.723952
9994,83.283000,-0.360714,0.519284,-0.489517,-0.033112,0.232883,0.723947
9995,83.292000,-0.376458,0.513260,-0.540066,-0.033113,0.232875,0.723941
9996,83.300000,-0.360206,0.519737,-0.516494,-0.033124,0.232862,0.723978
9997,83.308000,-0.355011,0.497862,-0.485273,-0.033112,0.232891,0.723974
9998,83.317000,-0.369519,0.514722,-0.538924,-0.033104,0.232868,0.723950
9999,83.325000,-0.349613,0.510555,-0.523519,-0.033119,0.232862,0.723961
10000,83.333000,-0.415399,0.550216,-0.539470,-0.033099,0.232903,0.723932
10001,83.342000,-0.402051,0.518677,-0.528932,-0.033121,0.232907,0.723929
10002,83.350000,-0.395770,0.497512,-0.571343,-0.033105,0.232872,0.723942
10003,83.358000,-0.368584,0.500419,-0.517935,-0.033116,0.232876,0.723959
10004,83.367000,-0.381056,0.563613,-0.528528,-0.033083,0.232877,0.723953
10005,83.375000,-0.377245,0.495022,-0.531072,-0.033090,0.232863,0.723943
10006,83.383000,-0.407300,0.526231,-0.523274,-0.033139,0.232893,0.723967
10007,83.392000,-0.396749,0.552415,-0.552996,-0.033120,0.232880,0.723941
10008,83.400000,-0.377361,0.458510,-0.571802,-0.033148,0.232877,0.723979
10009,83.408000,-0.366197,0.537948,-0.515334,-0.033123,0.232879,0.723944
10010,83.417000,-0.430123,0.554214,-0.561226,-0.033097,0.232917,0.723905
10011,83.425000,-0.395360,0.525012,-0.549163,-0.033132,0.232888,0.723925
10012,83.433000,-0.347369,0.501770,-0.518031,-0.033139,0.232860,0.723968
10013,83.442000,-0.434459,0.548178,-0.515896,-0.033099,0.232926,0.723909
10014,83.450000,-0.470621,0.505506,-0.593372,-0.033102,0.232919,0.723913
10015,83.458000,-0.424069,0.510153,-0.524686,-0.033100,0.232900,0.723929
10016,83.467000,-0.446158,0.551921,-0.566300,-0.033093,0.232917,0.723921
10017,83.475000,-0.450004,0.549090,-0.559231,-0.033101,0.232922,0.723920
10018,83.483000,-0.459011,0.512956,-0.542791,-0.033109,0.232931,0.723924
10019,83.492000,-0.388307,0.518005,-0.548787,-0.033112,0.232882,0.723945
10020,83.500000,-0.344477,0.490261,-0.562427,-0.033126,0.232885,0.723946
10021,83.508000,-0.345347,0.528897,-0.512940,-0.033141,0.232870,0.723957
10022,83.517000,-0.351707,0.519006,-0.517061,-0.033134,0.232857,0.723972
10023,83.525000,-0.306729,0.589503,-0.508586,-0.033092,0.232806,0.723967
10024,83.533000,-0.385755,0.517911,-0.547608,-0.033096,0.232855,0.723927
10025,83.542000,-0.403673,0.511350,-0.500583,-0.033168,0.232878,0.723951
10026,83.550000,-0.395638,0.489300,-0.604855,-0.033089,0.232848,0.723976
10027,83.558000,-0.399595,0.460793,-0.562883,-0.033170,0.232893,0.723956
10028,83.567000,-0.332317,0.535023,-0.524521,-0.033150,0.232868,0.723991
10029,83.575000,-0.327777,0.494332,-0.543046,-0.033130,0.232867,0.723959
10030,83.583000,-0.351357,0.412995,-0.473937,-0.033103,0.232861,0.723891
10031,83.592000,-0.429255,0.536319,-0.557977,-0.033091,0.232887,0.723892
10032,83.600000,-0.378441,0.534474,-0.552865,-0.033112,0.232881,0.723945
10033,83.608000,-0.418174,0.556257,-0.549218,-0.033105,0.232902,0.723936
10034,83.617000,-0.345836,0.523383,-0.533898,-0.033118,0.232889,0.723944
10035,83.625000,-0.454329,0.515599,-0.575291,-0.033111,0.232939,0.723892
10036,83.633000,-0.432773,0.546036,-0.555483,-0.033099,0.232904,0.723921
10037,83.642000,-0.369151,0.528050,-0.548922,-0.033114,0.232877,0.723952
10038,83.650000,-0.364051,0.511754,-0.525622,-0.033131,0.232892,0.723953
10039,83.658000,-0.452984,0.542944,-0.646563,-0.033121,0.232900,0.723928
10040,83.667000,-0.362712,0.521679,-0.530436,-0.033106,0.232874,0.723956
10041,83.675000,-0.359660,0.491511,-0.560584,-0.033121,0.232878,0.723961
10042,83.683000,-0.439899,0.537202,-0.549686,-0.033104,0.232926,0.723934
10043,83.692000,-0.411102,0.460322,-0.615133,-0.033077,0.232871,0.723915
10044,83.700000,-0.425795,0.525272,-0.517404,-0.033143,0.232912,0.723962
10045,83.708000,-0.342255,0.547778,-0.522110,-0.033124,0.232869,0.723989
10046,83.717000,-0.361561,0.464686,-0.573665,-0.033137,0.232876,0.723978
10047,83.725000,-0.383496,0.475032,-0.527859,-0.033116,0.232892,0.723928
10048,83.733000,-0.339147,0.460921,-0.592465,-0.033127,0.232853,0.723924
10049,83.742000,-0.335736,0.489693,-0.535075,-0.033095,0.232859,0.723941
10050,83.750000,-0.438024,0.542141,-0.563085,-0.033087,0.232910,0.723907
10051,83.758000,-0.363741,0.533931,-0.519855,-0.033099,0.232871,0.723943
10052,83.767000,-0.408792,0.475261,-0.600801,-0.033169,0.232876,0.723962
10053,83.775000,-0.450789,0.552299,-0.551193,-0.033098,0.232899,0.723911
10054,83.783000,-0.378682,0.519495,-0.559738,-0.033107,0.232874,0.723950
10055,83.792000,-0.358504,0.519158,-0.527394,-0.033121,0.232878,0.723948
10056,83.800000,-0.358882,0.493642,-0.540099,-0.033107,0.232872,0.723952
10057,83.808000,-0.308181,0.583445,-0.507987,-0.033074,0.232824,0.723966
10058,83.817000,-0.419503,0.542358,-0.575667,-0.033072,0.232893,0.723889
10059,83.825000,-0.335856,0.512050,-0.492381,-0.033130,0.232835,0.723975
10060,83.833000,-0.337949,0.565636,-0.500957,-0.033121,0.232892,0.723961
10061,83.842000,-0.332332,0.481238,-0.551705,-0.033128,0.232863,0.723946
10062,83.850000,-0.346724,0.478339,-0.526932,-0.033111,0.232850,0.723956
10063,83.858000,-0.371761,0.494567,-0.517859,-0.033101,0.232862,0.723953
10064,83.867000,-0.386288,0.483423,-0.544088,-0.033137,0.232893,0.723946
10065,83.875000,-0.411871,0.383353,-0.682485,-0.033130,0.232864,0.723986
10066,83.883000,-0.475191,0.533059,-0.547059,-0.033085,0.232941,0.723910
10067,83.892000,-0.394376,0.516423,-0.555595,-0.033105,0.232892,0.723940
10068,83.900000,-0.326440,0.489675,-0.524511,-0.033127,0.232869,0.723973
10069,83.908000,-0.384847,0.471292,-0.530332,-0.033139,0.232900,0.723957
10070,83.917000,-0.403555,0.451679,-0.614312,-0.033146,0.232885,0.723952
10071,83.925000,-0.363182,0.508615,-0.543010,-0.033102,0.232874,0.723956
10072,83.933000,-0.347182,0.541290,-0.554515,-0.033086,0.232883,0.723934
10073,83.942000,-0.411426,0.511523,-0.522368,-0.033033,0.232896,0.723854
10074,83.950000,-0.372428,0.493881,-0.532307,-0.033138,0.232874,0.723928
10075,83.958000,-0.341541,0.543232,-0.527504,-0.033133,0.232871,0.723986
10076,83.967000,-0.358587,0.489061,-0.541597,-0.033122,0.232869,0.723970
10077,83.975000,-0.363398,0.488011,-0.530434,-0.033115,0.232884,0.723924
10078,83.983000,-0.338512,0.485435,-0.526060,-0.033124,0.232854,0.723961
10079,83.992000,-0.358297,0.506467,-0.543411,-0.033123,0.232875,0.723968
10080,84.000000,-0.370604,0.506066,-0.548827,-0.033126,0.232883,0.723954
10081,84.008000,-0.392534,0.472756,-0.544648,-0.033135,0.232899,0.723945
10082,84.017000,-0.355791,0.491146,-0.568208,-0.033111,0.232866,0.723945
10083,84.025000,-0.432224,0.566196,-0.569158,-0.033083,0.232916,0.723920
10084,84.033000,-0.373799,0.501404,-0.557078,-0.033139,0.232877,0.723968
10085,84.042000,-0.343388,0.497725,-0.534407,-0.033143,0.232870,0.723971
10086,84.050000,-0.368112,0.463824,-0.524812,-0.033142,0.232884,0.723970
10087,84.058000,-0.324800,0.563624,-0.542113,-0.033117,0.232820,0.723983
10088,84.067000,-0.365059,0.506434,-0.535186,-0.033104,0.232861,0.723949
10089,84.075000,-0.365336,0.474470,-0.505439,-0.033165,0.232882,0.723997
10090,84.083000,-0.399294,0.571157,-0.543477,-0.033114,0.232902,0.723965
10091,84.092000,-0.419945,0.550899,-0.569479,-0.033091,0.232928,0.723909
10092,84.100000,-0.352873,0.441500,-0.502934,-0.033059,0.232855,0.723897
10093,84.108000,-0.461359,0.497128,-0.547118,-0.033100,0.232923,0.723899
10094,84.117000,-0.398235,0.513195,-0.568529,-0.033096,0.232883,0.723931
10095,84.125000,-0.456961,0.518860,-0.546622,-0.033127,0.232944,0.723934
10096,84.133000,-0.374838,0.519481,-0.542048,-0.033122,0.232882,0.723954
10097,84.142000,-0.336249,0.501914,-0.526657,-0.033125,0.232863,0.723973
10098,84.150000,-0.358638,0.477146,-0.518246,-0.033140,0.232883,0.723959
10099,84.158000,-0.367971,0.479462,-0.505411,-0.033121,0.232902,0.723976
10100,84.167000,-0.366229,0.514042,-0.544101,-0.033116,0.232880,0.723953
10101,84.175000,-0.357049,0.496269,-0.566459,-0.033120,0.232886,0.723946
10102,84.183000,-0.405892,0.542692,-0.535455,-0.033093,0.232895,0.723929
10103,84.192000,-0.380900,0.518533,-0.517997,-0.033082,0.232871,0.723936
10104,84.200000,-0.348826,0.511487,-0.501160,-0.033134,0.232868,0.723977
10105,84.208000,-0.352369,0.543385,-0.533838,-0.033137,0.232881,0.723972
10106,84.217000,-0.374127,0.554574,-0.519037,-0.033158,0.232905,0.723955
10107,84.225000,-0.338726,0.464271,-0.539185,-0.033122,0.232834,0.723951
10108,84.233000,-0.394204,0.443710,-0.585623,-0.033145,0.232896,0.723953
10109,84.242000,-0.348078,0.497504,-0.532494,-0.033128,0.232874,0.723962
10110,84.250000,-0.371947,0.485698,-0.527398,-0.033141,0.232890,0.723957
10111,84.258000,-0.361116,0.490391,-0.571760,-0.033116,0.232867,0.723954
10112,84.267000,-0.328402,0.518162,-0.534327,-0.033108,0.232863,0.723976
10113,84.275000,-0.330743,0.533484,-0.498419,-0.033094,0.232866,0.723958
10114,84.283000,-0.359230,0.502601,-0.537785,-0.033105,0.232874,0.723950
10115,84.292000,-0.410885,0.502598,-0.524062,-0.033127,0.232913,0.723957
10116,84.300000,-0.517419,0.525518,-0.590810,-0.033111,0.232950,0.723883
10117,84.308000,-0.388018,0.560367,-0.534132,-0.033089,0.232867,0.723943
10118,84.317000,-0.383387,0.532234,-0.529925,-0.033100,0.232869,0.723912
10119,84.325000,-0.409175,0.526720,-0.535672,-0.033097,0.232895,0.723931
10120,84.333000,-0.343177,0.538132,-0.536445,-0.033122,0.232888,0.723978
10121,84.342000,-0.367367,0.509538,-0.547239,-0.033121,0.232880,0.723959
10122,84.350000,-0.374745,0.464474,-0.529823,-0.033134,0.232869,0.723942
10123,84.358000,-0.358531,0.449690,-0.599286,-0.033075,0.232836,0.723978
10124,84.367000,-0.365853,0.497191,-0.516734,-0.033099,0.232870,0.723947
10125,84.375000,-0.352981,0.515561,-0.525397,-0.033099,0.232866,0.723961
10126,84.383000,-0.347340,0.502838,-0.536237,-0.033111,0.232870,0.723963
10127,84.392000,-0.497485,0.470458,-0.591461,-0.033136,0.232951,0.723917
10128,84.400000,-0.411890,0.498271,-0.583435,-0.033078,0.232876,0.723930
10129,84.408000,-0.336294,0.504245,-0.544836,-0.033103,0.232867,0.723965
10130,84.417000,-0.373064,0.567797,-0.548427,-0.033083,0.232883,0.723962
10131,84.425000,-0.390020,0.508649,-0.563511,-0.033094,0.232882,0.723925
10132,84.433000,-0.399863,0.517418,-0.483388,-0.033113,0.232916,0.723921
10133,84.442000,-0.390367,0.516576,-0.522323,-0.033098,0.232903,0.723969
10134,84.450000,-0.351493,0.503903,-0.526725,-0.033104,0.232871,0.723968
10135,84.458000,-0.338534,0.504551,-0.515042,-0.033111,0.232882,0.723957
10136,84.467000,-0.343912,0.505874,-0.525122,-0.033112,0.232882,0.723960
10137,84.475000,-0.437246,0.577826,-0.533960,-0.033072,0.232915,0.723921
10138,84.483000,-0.369473,0.512545,-0.539357,-0.033116,0.232881,0.723953
10139,84.492000,-0.353699,0.470582,-0.543174,-0.033138,0.232896,0.723943
10140,84.500000,-0.368990,0.464493,-0.592981,-0.033092,0.232865,0.723948
10141,84.508000,-0.370901,0.493046,-0.507529,-0.033124,0.232875,0.723949
10142,84.517000,-0.367444,0.516234,-0.540045,-0.033117,0.232878,0.723946
10143,84.525000,-0.342477,0.570422,-0.521180,-0.033093,0.232843,0.723954
10144,84.533000,-0.430452,0.474048,-0.541283,-0.033099,0.232895,0.723900
10145,84.542000,-0.330865,0.492571,-0.469942,-0.033143,0.232864,0.723983
10146,84.550000,-0.349804,0.511754,-0.574400,-0.033138,0.232889,0.723976
10147,84.558000,-0.365716,0.512466,-0.533585,-0.033125,0.232881,0.723943
10148,84.567000,-0.382779,0.481572,-0.541785,-0.033105,0.232869,0.723936
10149,84.575000,-0.378709,0.492262,-0.556808,-0.033109,0.232894,0.723940
10150,84.583000,-0.365595,0.484605,-0.547844,-0.033128,0.232896,0.723951
10151,84.592000,-0.364147,0.514618,-0.494559,-0.033111,0.232888,0.723918
10152,84.600000,-0.389634,0.462650,-0.611888,-0.033081,0.232866,0.723960
10153,84.608000,-0.393383,0.507711,-0.503969,-0.033125,0.232876,0.723967
10154,84.617000,-0.370099,0.505286,-0.526877,-0.033094,0.232884,0.723959
10155,84.625000,-0.411155,0.533716,-0.540009,-0.033092,0.232905,0.723940
10156,84.633000,-0.407803,0.502499,-0.547257,-0.033113,0.232903,0.723929
10157,84.642000,-0.381930,0.472947,-0.561257,-0.033113,0.232882,0.723927
10158,84.650000,-0.349414,0.567415,-0.498060,-0.033093,0.232859,0.723961
10159,84.658000,-0.361162,0.550234,-0.531777,-0.033116,0.232871,0.723964
10160,84.667000,-0.357904,0.496727,-0.539743,-0.033116,0.232881,0.723958
10161,84.675000,-0.361253,0.481676,-0.528406,-0.033117,0.232862,0.723944
10162,84.683000,-0.377616,0.487721,-0.544767,-0.033095,0.232871,0.723945
10163,84.692000,-0.447781,0.544140,-0.549403,-0.033082,0.232912,0.723924
10164,84.700000,-0.376085,0.534555,-0.509111,-0.033121,0.232889,0.723938
10165,84.708000,-0.423709,0.496001,-0.581484,-0.033117,0.232894,0.723938
10166,84.717000,-0.381246,0.515140,-0.552958,-0.033096,0.232883,0.723946
10167,84.725000,-0.328511,0.521322,-0.553782,-0.033137,0.232854,0.723943
10168,84.733000,-0.377217,0.478790,-0.529667,-0.033139,0.232893,0.723950
10169,84.742000,-0.433009,0.528149,-0.579386,-0.033088,0.232887,0.723918
10170,84.750000,-0.378426,0.479945,-0.583601,-0.033106,0.232874,0.723971
10171,84.758000,-0.322509,0.566950,-0.519864,-0.033081,0.232834,0.723966
10172,84.767000,-0.379893,0.509005,-0.576660,-0.033087,0.232891,0.723883
10173,84.775000,-0.386911,0.499397,-0.505053,-0.033122,0.232877,0.723927
10174,84.783000,-0.435524,0.573076,-0.552272,-0.033096,0.232914,0.723933
10175,84.792000,-0.378298,0.520972,-0.547124,-0.033114,0.232878,0.723934
10176,84.800000,-0.361329,0.490288,-0.523619,-0.033113,0.232866,0.723933
10177,84.808000,-0.354979,0.478091,-0.559057,-0.033116,0.232880,0.723935
10178,84.817000,-0.356279,0.517690,-0.526177,-0.033114,0.232890,0.723948
10179,84.825000,-0.326098,0.491243,-0.556873,-0.033138,0.232865,0.723948
10180,84.833000,-0.391397,0.475916,-0.544841,-0.033132,0.232897,0.723947
10181,84.842000,-0.393509,0.485969,-0.570779,-0.033098,0.232874,0.723945
10182,84.850000,-0.358401,0.507885,-0.542975,-0.033087,0.232871,0.723967
10183,84.858000,-0.437035,0.524927,-0.534756,-0.033083,0.232916,0.723935
10184,84.867000,-0.393305,0.478993,-0.572331,-0.033143,0.232880,0.723952
10185,84.875000,-0.390909,0.472708,-0.540295,-0.033139,0.232888,0.723943
10186,84.883000,-0.399206,0.562160,-0.545884,-0.033082,0.232875,0.723924
