Format Version,1.23,Take Name,5-1-flight3-SID-combined_take5_000,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-01 12.58.35.134 PM,Capture Start Frame,1156092,Total Frames in Take,95938,Total Exported Frames,95938,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone
,ID,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA,3F5BD0B126BE11F0E509D45A5468DEBA
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
90,0.375000,0.002234,0.001812,-0.006092,0.227099,0.474597,0.594170
91,0.379000,-0.002089,0.005220,0.000119,0.227101,0.474598,0.594173
92,0.383000,-0.003841,-0.002538,-0.004486,0.227098,0.474600,0.594173
93,0.388000,-0.000292,-0.003362,-0.010113,0.227098,0.474597,0.594172
94,0.392000,-0.003223,-0.000253,-0.000844,0.227097,0.474601,0.594174
95,0.396000,-0.004183,-0.007507,-0.004203,0.227094,0.474601,0.594177
96,0.400000,-0.002724,0.009084,-0.001990,0.227103,0.474597,0.594172
97,0.404000,0.002795,0.003489,0.001480,0.227102,0.474597,0.594172
98,0.408000,0.000737,0.000659,-0.001584,0.227104,0.474597,0.594175
99,0.413000,-0.001402,0.006407,-0.000990,0.227103,0.474592,0.594173
100,0.417000,0.001050,-0.000470,-0.012011,0.227101,0.474596,0.594175
101,0.421000,-0.000047,-0.002898,-0.000915,0.227096,0.474600,0.594179
102,0.425000,0.009591,-0.002377,-0.004205,0.227106,0.474592,0.594178
103,0.429000,0.003780,-0.005368,-0.012587,0.227097,0.474601,0.594180
104,0.433000,0.004901,0.002028,-0.004871,0.227095,0.474597,0.594180
105,0.438000,0.003414,-0.000988,-0.009784,0.227099,0.474598,0.594181
106,0.442000,-0.004414,-0.003302,-0.010154,0.227104,0.474599,0.594174
107,0.446000,-0.000205,0.006393,-0.002163,0.227103,0.474600,0.594178
108,0.450000,0.003814,0.002214,-0.003868,0.227100,0.474600,0.594182
109,0.454000,0.000816,-0.001912,-0.004242,0.227105,0.474598,0.594177
110,0.458000,-0.000955,0.006034,-0.011464,0.227113,0.474596,0.594178
111,0.463000,0.001859,0.005007,0.000190,0.227112,0.474601,0.594175
112,0.467000,0.005500,0.003815,0.001697,0.227099,0.474603,0.594182
113,0.471000,0.006433,0.000519,0.002568,0.227107,0.474595,0.594173
114,0.475000,0.010041,0.000973,0.000928,0.227097,0.474598,0.594181
115,0.479000,0.005525,0.004342,0.000217,0.227106,0.474596,0.594171
116,0.483000,0.005859,0.002306,-0.008280,0.227100,0.474593,0.594179
117,0.488000,0.005495,-0.002636,-0.005227,0.227101,0.474595,0.594179
118,0.492000,0.003841,-0.000978,-0.007045,0.227111,0.474593,0.594181
119,0.496000,0.000241,-0.009957,-0.006958,0.227103,0.474601,0.594179
120,0.500000,0.002915,0.003394,-0.004601,0.227101,0.474596,0.594180
121,0.504000,0.003380,0.000038,-0.001044,0.227107,0.474595,0.594177
122,0.508000,-0.001529,0.004259,-0.006102,0.227105,0.474598,0.594175
123,0.513000,0.000215,0.006002,-0.008725,0.227104,0.474597,0.594177
124,0.517000,0.001516,-0.004038,-0.003448,0.227099,0.474597,0.594179
125,0.521000,0.002717,0.000153,-0.003300,0.227098,0.474593,0.594176
126,0.525000,0.004770,0.001964,-0.003617,0.227097,0.474592,0.594177
127,0.529000,-0.001161,-0.001441,-0.007574,0.227102,0.474597,0.594178
128,0.533000,0.001830,-0.003643,-0.007404,0.227095,0.474595,0.594177
129,0.538000,-0.001926,-0.001696,-0.000401,0.227091,0.474603,0.594173
130,0.542000,-0.004304,0.010860,-0.000341,0.227106,0.474599,0.594172
131,0.546000,0.005371,0.000409,0.003729,0.227102,0.474597,0.594172
132,0.550000,0.003932,0.002191,-0.001139,0.227104,0.474595,0.594175
133,0.554000,0.005240,0.008051,0.000139,0.227101,0.474591,0.594173
134,0.558000,0.002654,-0.000178,-0.004003,0.227094,0.474596,0.594174
135,0.563000,0.002399,-0.005897,-0.006707,0.227101,0.474596,0.594176
136,0.567000,0.002754,0.003389,0.001981,0.227096,0.474600,0.594178
137,0.571000,-0.002856,0.005587,-0.007844,0.227099,0.474602,0.594173
138,0.575000,0.003785,0.005927,-0.004183,0.227103,0.474597,0.594177
139,0.579000,0.005740,0.003680,-0.006283,0.227092,0.474599,0.594172
140,0.583000,0.001339,0.002052,-0.008388,0.227095,0.474593,0.594168
141,0.588000,0.001857,0.008951,0.006012,0.227097,0.474595,0.594174
142,0.592000,0.005526,0.000795,0.000811,0.227099,0.474597,0.594178
143,0.596000,-0.003429,0.009190,-0.001191,0.227098,0.474596,0.594169
144,0.600000,-0.001456,0.006000,-0.002964,0.227100,0.474595,0.594176
145,0.604000,0.002407,-0.001665,-0.000466,0.227103,0.474597,0.594176
146,0.608000,0.002609,0.009595,0.001380,0.227098,0.474599,0.594172
147,0.613000,0.001026,-0.003981,-0.003536,0.227098,0.474595,0.594174
148,0.617000,-0.004197,0.002074,0.001207,0.227096,0.474601,0.594174
149,0.621000,-0.003184,-0.002319,-0.000326,0.227100,0.474600,0.594174
150,0.625000,-0.001968,0.001061,0.008378,0.227092,0.474598,0.594175
151,0.629000,0.002011,0.003066,0.007207,0.227095,0.474603,0.594178
152,0.633000,0.001902,0.005508,0.001947,0.227101,0.474596,0.594174
153,0.638000,-0.000742,-0.007107,-0.002772,0.227094,0.474598,0.594176
154,0.642000,0.003821,-0.001205,-0.006472,0.227096,0.474598,0.594179
155,0.646000,-0.000889,0.013702,0.007449,0.227097,0.474599,0.594167
156,0.650000,0.004444,0.006932,0.002329,0.227097,0.474598,0.594178
157,0.654000,0.000505,0.008293,-0.009810,0.227095,0.474598,0.594173
158,0.658000,0.004325,0.005364,-0.005377,0.227097,0.474596,0.594171
159,0.663000,-0.005765,-0.002287,-0.005777,0.227099,0.474601,0.594175
160,0.667000,-0.004143,-0.003386,-0.003752,0.227099,0.474600,0.594176
161,0.671000,0.006547,-0.005958,-0.004506,0.227095,0.474603,0.594177
162,0.675000,-0.003767,0.004082,0.006826,0.227103,0.474598,0.594168
163,0.679000,0.003120,0.009685,0.007696,0.227099,0.474598,0.594172
164,0.683000,-0.001334,-0.006529,-0.000149,0.227103,0.474598,0.594176
165,0.688000,0.001851,0.007617,0.000919,0.227095,0.474595,0.594182
166,0.692000,0.001390,0.002590,-0.006341,0.227101,0.474597,0.594178
167,0.696000,0.003999,0.001079,0.006119,0.227102,0.474599,0.594178
168,0.700000,-0.002826,-0.002787,-0.006335,0.227100,0.474600,0.594173
169,0.704000,0.005031,0.003922,-0.004539,0.227096,0.474600,0.594173
170,0.708000,-0.002690,0.004575,-0.005947,0.227100,0.474596,0.594171
171,0.713000,-0.001341,-0.001122,-0.007438,0.227095,0.474601,0.594178
172,0.717000,-0.003885,-0.004941,0.006352,0.227093,0.474597,0.594175
173,0.721000,-0.004282,0.009828,-0.000745,0.227102,0.474601,0.594168
174,0.725000,-0.008527,0.004876,-0.006693,0.227094,0.474599,0.594171
175,0.729000,-0.005396,0.003667,0.000909,0.227098,0.474598,0.594168
176,0.733000,-0.001457,-0.001057,-0.003135,0.227101,0.474602,0.594167
177,0.738000,0.003552,0.016367,0.003060,0.227101,0.474601,0.594170
178,0.742000,-0.006972,0.001609,-0.000909,0.227095,0.474601,0.594169
179,0.746000,-0.000712,0.001290,-0.005213,0.227090,0.474597,0.594173
180,0.750000,-0.001589,0.008408,0.008868,0.227094,0.474606,0.594172
181,0.754000,0.003060,-0.001019,0.000916,0.227095,0.474601,0.594177
182,0.758000,-0.005480,-0.002511,-0.006305,0.227100,0.474599,0.594175
183,0.763000,0.003920,0.004381,0.001893,0.227101,0.474601,0.594172
184,0.767000,-0.000758,0.002661,-0.009981,0.227096,0.474601,0.594169
185,0.771000,-0.003092,0.003783,-0.007934,0.227100,0.474600,0.594172
186,0.775000,-0.002023,0.005519,-0.006202,0.227104,0.474607,0.594176
187,0.779000,0.004541,0.003204,-0.008332,0.227097,0.474604,0.594177
188,0.783000,-0.002504,0.005167,-0.000862,0.227098,0.474601,0.594177
189,0.788000,0.001704,0.006969,0.000822,0.227102,0.474597,0.594176
190,0.792000,0.004302,0.004267,-0.002569,0.227102,0.474593,0.594174
191,0.796000,0.001228,0.010408,-0.003612,0.227107,0.474602,0.594172
192,0.800000,0.002848,0.006449,-0.001922,0.227112,0.474604,0.594174
